Accession,Chromosome,Orientation,Gene Type,Symbol,Protein length,qtlgene_type,QTL Class,HFgene_type,variation
-1.201579599304265,0.8782806982686372,-0.6443968995522299,0.0,-0.26529409040722957,0.19672590300631393,0.7729626910181626,0.058489594978022724,-1.1344765584411711,-0.38433280088499694
-1.4493499273144208,-0.3999025538081276,-0.6443968995522299,0.0,-0.47275395160801553,0.3848103674806307,0.7729626910181626,-0.8800331014509389,-1.1344765584411711,-0.38433280088499694
-0.21049828726364225,-0.1675055988850795,-0.6443968995522299,0.0,0.13870669193114304,1.1313610110863803,0.7729626910181626,-0.4107717532364581,-1.1344765584411711,-0.38433280088499694
1.276123680797292,0.18108983349949273,-0.6443968995522299,0.0,-0.2058465278409225,-0.12591129374578333,0.7729626910181626,-0.4107717532364581,-1.1344765584411711,-0.38433280088499694
1.276123680797292,0.06489135603796867,1.551838627241991,0.0,-1.2395061871571191,1.548040440075636,-1.5202986790470576,0.5277509431925036,0.8773746554611094,1.3576431407885605
-0.0866131232585644,-1.3294903735003203,-0.6443968995522299,0.0,0.7999091735359871,-1.0518655803885737,0.7729626910181626,-0.8800331014509389,0.8773746554611094,-0.38433280088499694
1.276123680797292,0.06489135603796867,1.551838627241991,0.0,-0.8937397518224759,1.7636141724346606,-1.5202986790470576,0.5277509431925036,0.8773746554611094,1.3576431407885605
1.40000884480237,0.18108983349949273,1.551838627241991,0.0,1.3834658591358586,0.10123686719627617,-1.5202986790470576,0.5277509431925036,0.8773746554611094,1.3576431407885605
-0.458268615273798,1.5754715630377816,-0.6443968995522299,0.0,0.75623341328319,1.6030189758450517,0.7729626910181626,1.935534987835946,0.8773746554611094,-2.1263087425585545
0.6566978607719027,-0.28370407634660355,-0.6443968995522299,0.0,-0.5649583343639204,0.5135758854668937,0.00854223432975587,-0.4107717532364581,-1.1344765584411711,-0.38433280088499694
0.28504236875666916,-0.980894941115748,-0.6443968995522299,0.0,-1.3693202523529326,1.480040672150306,0.7729626910181626,-2.2878171460943815,0.8773746554611094,-0.38433280088499694
-0.7060389432839537,1.3430746081147336,1.551838627241991,0.0,-1.6204558738065156,-0.6988455086060098,0.7729626910181626,-1.3492944496654198,0.8773746554611094,1.3576431407885605
-0.9538092712941094,1.1106776531916853,-0.6443968995522299,0.0,0.8071884669114533,1.1082121539203107,0.00854223432975587,0.058489594978022724,-1.1344765584411711,-0.38433280088499694
-1.0776944352991873,0.9944791757301612,-0.6443968995522299,0.0,0.006466195610174239,-1.1719502769375605,0.7729626910181626,-1.3492944496654198,0.8773746554611094,-0.38433280088499694
1.5238940088074477,0.2972883109610168,-0.6443968995522299,0.0,-0.9677459011397153,-1.3007157949238235,-1.5202986790470576,-2.2878171460943815,0.8773746554611094,1.3576431407885605
2.143319828832837,1.6916700404993057,-0.6443968995522299,0.0,-1.2953141030356932,1.2630201362184021,-1.5202986790470576,1.935534987835946,-1.1344765584411711,-0.38433280088499694
0.28504236875666916,-0.980894941115748,-0.6443968995522299,0.0,-0.5880094300528966,0.4282144746670115,0.7729626910181626,0.058489594978022724,0.8773746554611094,-0.38433280088499694
0.6566978607719027,-0.6322995087311758,1.551838627241991,0.0,-1.3110859053492032,1.3295731005708527,0.7729626910181626,0.9970122914069844,0.8773746554611094,1.3576431407885605
0.16115720475159132,-1.097093418577272,-0.6443968995522299,0.0,-0.10757606727212915,-1.4974810808354164,-1.5202986790470576,1.935534987835946,-1.1344765584411711,-0.38433280088499694
0.40892753276174704,-0.8646964636542239,-0.6443968995522299,0.0,1.5011477687058952,1.1892331540015548,-1.5202986790470576,-0.4107717532364581,-1.1344765584411711,1.3576431407885605
0.28504236875666916,-0.5161010312696517,-0.6443968995522299,0.0,-0.05298136695613284,0.8738299751138543,0.7729626910181626,-0.4107717532364581,-1.1344765584411711,-0.38433280088499694
-1.4493499273144208,-1.6780858058848924,-0.6443968995522299,0.0,-0.8245864647555472,0.07953481360308577,0.00854223432975587,-1.8185557978799007,-1.1344765584411711,-0.38433280088499694
-0.9538092712941094,1.1106776531916853,-0.6443968995522299,0.0,0.9418553943575775,1.4959555114519791,0.7729626910181626,-0.4107717532364581,0.8773746554611094,1.3576431407885605
-1.4493499273144208,-1.6780858058848924,1.551838627241991,0.0,-1.635014460557448,0.6698306713378646,0.7729626910181626,-1.3492944496654198,0.8773746554611094,-0.38433280088499694
-0.3343834512687201,-0.980894941115748,-0.6443968995522299,0.0,-0.004452744453025021,-0.8782491516430504,0.7729626910181626,0.058489594978022724,-1.1344765584411711,-0.38433280088499694
-0.5821537792788758,-1.6780858058848924,-0.6443968995522299,0.0,1.0983602019301002,0.7248092071072803,0.7729626910181626,-0.8800331014509389,0.8773746554611094,-0.38433280088499694
1.276123680797292,0.06489135603796867,-0.6443968995522299,0.0,1.6042710915249994,-0.10276243657971357,-1.5202986790470576,0.5277509431925036,0.8773746554611094,1.3576431407885605
0.40892753276174704,-0.5161010312696517,-0.6443968995522299,0.0,-0.46911430492028244,0.8882980108426479,0.7729626910181626,-0.8800331014509389,0.8773746554611094,-0.38433280088499694
-0.7060389432839537,1.3430746081147336,-0.6443968995522299,0.0,1.2851953985670654,0.09400284933187937,-1.5202986790470576,0.9970122914069844,-1.1344765584411711,-0.38433280088499694
0.6566978607719027,0.4134867884225409,-0.6443968995522299,0.0,0.28307934387788886,0.2227683673181424,0.7729626910181626,0.058489594978022724,-1.1344765584411711,-0.38433280088499694
0.16115720475159132,-1.097093418577272,-0.6443968995522299,0.0,0.30613043956686503,-0.8681215266328949,0.7729626910181626,-0.4107717532364581,-1.1344765584411711,-0.38433280088499694
0.9044681887820585,-0.28370407634660355,-0.6443968995522299,0.0,0.7501673354703017,1.6493166901771912,-1.5202986790470576,0.5277509431925036,0.8773746554611094,1.3576431407885605
1.8955495008226815,0.6458837433455891,1.551838627241991,0.0,1.3628411945720378,0.892638421561286,0.7729626910181626,0.9970122914069844,0.8773746554611094,1.3576431407885605
-1.0776944352991873,1.1106776531916853,-0.6443968995522299,0.0,0.46263524713938775,-0.5888884370671785,0.00854223432975587,0.5277509431925036,-1.1344765584411711,-0.38433280088499694
1.1522385167922142,-0.05130712142355542,-0.6443968995522299,0.0,1.2087628181246706,0.6654902606192266,0.7729626910181626,-1.8185557978799007,0.8773746554611094,1.3576431407885605
-1.325464763309343,-0.3999025538081276,1.551838627241991,0.0,-1.0635899305833532,1.4077004935063382,0.7729626910181626,-1.3492944496654198,0.8773746554611094,1.3576431407885605
1.5238940088074477,0.2972883109610168,-0.6443968995522299,0.0,1.5715142713354016,0.9591913859137365,-1.5202986790470576,0.5277509431925036,-1.1344765584411711,-2.1263087425585545
-0.458268615273798,1.5754715630377816,-0.6443968995522299,0.0,-0.7614992555015071,-1.4497365629303975,-1.5202986790470576,0.5277509431925036,-1.1344765584411711,-0.38433280088499694
0.9044681887820585,0.06489135603796867,-0.6443968995522299,0.0,0.696785850716883,0.35876790316880225,0.00854223432975587,0.058489594978022724,-1.1344765584411711,-0.38433280088499694
-1.201579599304265,0.8782806982686372,1.551838627241991,0.0,-1.195830426904322,-1.3904176164423439,-1.5202986790470576,0.5277509431925036,0.8773746554611094,1.3576431407885605
-1.201579599304265,0.8782806982686372,-0.6443968995522299,0.0,-0.46547465823254935,0.5381715462058428,0.7729626910181626,-0.8800331014509389,0.8773746554611094,-0.38433280088499694
-1.325464763309343,-0.3999025538081276,-0.6443968995522299,0.0,1.1408227466203196,1.3208922791335764,0.7729626910181626,1.4662736396214653,0.8773746554611094,-0.38433280088499694
0.16115720475159132,-1.097093418577272,1.551838627241991,0.0,0.8775549695409597,0.381916760334872,0.7729626910181626,-1.3492944496654198,0.8773746554611094,-0.38433280088499694
2.019434664827759,0.7620822208071131,1.551838627241991,0.0,-1.2067493669675213,-1.338332687818687,0.7729626910181626,1.935534987835946,-1.1344765584411711,-0.38433280088499694
0.28504236875666916,0.18108983349949273,-0.6443968995522299,0.0,0.054994818113282065,-0.35595306183360154,0.00854223432975587,-0.4107717532364581,-1.1344765584411711,-0.38433280088499694
-1.325464763309343,-0.3999025538081276,1.551838627241991,0.0,0.9600536277962429,0.381916760334872,-1.5202986790470576,0.5277509431925036,0.8773746554611094,-0.38433280088499694
-1.325464763309343,-0.1675055988850795,-0.6443968995522299,0.0,0.178742805496207,0.9910210645170825,0.7729626910181626,0.5277509431925036,0.8773746554611094,-0.38433280088499694
-0.3343834512687201,-1.5618873284233683,1.551838627241991,0.0,1.382252643573281,-0.6699094371484227,0.7729626910181626,-1.3492944496654198,0.8773746554611094,1.3576431407885605
